date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2025-12-26,-0.2692844996952104,0.22125332849905505,-5.546808502066931,5.9893151590650415,-8.600235991523208,9.042742648521317
2025-12-29,-0.2586043970145724,0.2212533284991635,-5.546808502066822,5.98931515906515,-8.6002359915231,9.042742648521426
2025-12-30,1.2897084042208462,0.22125332849904644,-5.5468085020669395,5.989315159065033,-8.600235991523217,9.042742648521308
2025-12-31,-0.55635405614467,0.22125332849895335,-5.546808502067033,5.989315159064939,-8.60023599152331,9.042742648521216
2026-01-02,2.7177163764767087,0.22125332849902032,-5.546808502066966,5.989315159065006,-8.600235991523242,9.042742648521283
2026-01-05,4.109109446583048,0.22125332849909513,-5.546808502066891,5.9893151590650815,-8.600235991523167,9.042742648521358
2026-01-06,-1.1999784199169028,0.2212533284990601,-5.546808502066926,5.989315159065046,-8.600235991523203,9.042742648521322
2026-01-07,-1.5140888551485432,0.22125332849900287,-5.546808502066983,5.989315159064989,-8.60023599152326,9.042742648521266
2026-01-08,-0.14389094414219983,0.22125332849901844,-5.546808502066968,5.989315159065004,-8.600235991523244,9.042742648521282
2026-01-09,-0.8480231650004555,0.22125332849906051,-5.546808502066925,5.989315159065047,-8.600235991523203,9.042742648521322
2026-01-12,0.9000116261576707,0.22125332849905613,-5.54680850206693,5.989315159065042,-8.600235991523206,9.042742648521319
2026-01-13,4.213350979803643,0.2212533284990263,-5.54680850206696,5.989315159065012,-8.600235991523236,9.042742648521289
2026-01-14,1.6975077113333017,0.22125332849902474,-5.546808502066962,5.98931515906501,-8.600235991523238,9.042742648521287
2026-01-15,-1.3334577222485322,0.22125332849904522,-5.546808502066941,5.989315159065031,-8.600235991523217,9.042742648521308
2026-01-16,-0.10702597759699728,0.2212533284990494,-5.546808502066937,5.989315159065035,-8.600235991523213,9.042742648521312
2026-01-20,-7.109627010673414,0.22125332849903584,-5.54680850206695,5.989315159065022,-8.600235991523228,9.042742648521298
2026-01-21,1.1411203424476213,0.22125332849903087,-5.5468085020669555,5.989315159065017,-8.600235991523231,9.042742648521294
2026-01-22,-0.46154408162486504,0.22125332849903953,-5.546808502066947,5.9893151590650255,-8.600235991523222,9.042742648521303
2026-01-23,-0.17479066246899322,0.2212533284990443,-5.546808502066942,5.98931515906503,-8.600235991523219,9.042742648521306
2026-01-26,-1.3853662591927218,0.22125332849903903,-5.546808502066947,5.9893151590650255,-8.600235991523224,9.042742648521301
2026-01-27,1.3070171894433713,0.2212533284990349,-5.546808502066951,5.989315159065021,-8.600235991523228,9.042742648521298
2026-01-28,-0.3725350146051909,0.22125332849903795,-5.546808502066948,5.989315159065024,-8.600235991523224,9.042742648521301
2026-01-29,-5.808191055267642,0.22125332849904125,-5.546808502066945,5.989315159065027,-8.60023599152322,9.042742648521305
2026-01-30,0.05009230737638148,0.22125332849903967,-5.546808502066947,5.9893151590650255,-8.600235991523222,9.042742648521303
2026-02-02,-6.198559530022507,0.22125332849903712,-5.546808502066949,5.989315159065023,-8.600235991523226,9.0427426485213
2026-02-03,-3.3808615498630346,0.22125332849903784,-5.546808502066948,5.989315159065024,-8.600235991523224,9.042742648521301
2026-02-04,-4.6401589625977735,0.2212533284990397,-5.546808502066947,5.9893151590650255,-8.600235991523222,9.042742648521303
2026-02-05,-13.198077893552629,0.2212533284990395,-5.546808502066947,5.9893151590650255,-8.600235991523222,9.042742648521303
2026-02-06,9.110962081360796,0.22125332849903817,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-09,0.07232549645994624,0.22125332849903812,-5.546808502066948,5.989315159065024,-8.600235991523224,9.042742648521301
2026-02-10,-1.103126142782429,0.22125332849903903,-5.546808502066947,5.9893151590650255,-8.600235991523224,9.042742648521301
2026-02-11,-2.5457026525431914,0.2212533284990392,-5.546808502066947,5.9893151590650255,-8.600235991523224,9.042742648521301
2026-02-12,-2.2133471798674975,0.2212533284990386,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-13,4.398934418312628,0.22125332849903837,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-17,-2.6129420606990195,0.22125332849903875,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-18,-0.984134065238962,0.22125332849903898,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-19,1.018239772129803,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-20,0.9933937163372876,0.22125332849903856,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-23,-4.737893315652464,0.2212533284990387,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-24,-0.7036624040154038,0.22125332849903884,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-25,6.267402379372733,0.22125332849903875,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-26,-2.0358424692442867,0.22125332849903864,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-02-27,-1.68229736367298,0.2212533284990387,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-02,4.54548127643708,0.22125332849903878,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-03,-1.1572725518705695,0.22125332849903875,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
